order_id,date,weekday,hour,channel,customer_type,category,product,quantity,unit_price,discount_pct,ticket_amount,wait_minutes,satisfaction,returned_within_30d
ORD-00477,2025-11-06,Thursday,20,Takeaway,Nuevo,Bebidas frías,Iced latte,1,2836.0,0.15,2411.0,4.6,4.4,1
ORD-06055,2025-11-07,Friday,7,Takeaway,Nuevo,Almuerzo,Wrap,1,5248.0,0.0,5248.0,6.5,4.3,0
ORD-01007,2025-11-07,Friday,8,Takeaway,Nuevo,Pastelería,Tostada dulce,1,1634.0,0.0,1634.0,9.7,5.0,0
ORD-00856,2025-11-07,Friday,9,Mostrador,Frecuente,Pastelería,Cookie,1,1434.0,0.0,1434.0,9.9,4.6,0
ORD-03966,2025-11-07,Friday,9,Mostrador,Nuevo,Pastelería,Medialuna,2,1720.0,0.0,3440.0,12.7,3.5,1
ORD-02319,2025-11-07,Friday,11,Mostrador,Frecuente,Almuerzo,Wrap,1,5354.0,0.0,5354.0,6.2,4.8,0
ORD-03778,2025-11-07,Friday,11,Mostrador,Nuevo,Café,Espresso,1,2044.0,0.0,2044.0,4.2,4.4,0
ORD-03918,2025-11-07,Friday,11,Delivery,Nuevo,Café,Flat White,1,2022.0,0.0,2022.0,22.0,3.4,0
ORD-02919,2025-11-07,Friday,12,Mostrador,Habitual,Almuerzo,Bagel,1,4987.0,0.05,4737.0,11.0,4.0,1
ORD-04897,2025-11-07,Friday,12,Mostrador,Nuevo,Café,Espresso,2,1930.0,0.0,3859.0,8.5,4.9,0
ORD-05401,2025-11-07,Friday,12,Mostrador,Habitual,Almuerzo,Wrap,1,5607.0,0.0,5607.0,9.9,3.7,0
ORD-01158,2025-11-07,Friday,13,Mostrador,Frecuente,Café,Americano,2,1665.0,0.0,3330.0,7.8,4.0,1
ORD-01856,2025-11-07,Friday,13,Mostrador,Nuevo,Desayuno,Tostadas,1,4415.0,0.05,4194.0,14.4,4.1,0
ORD-00297,2025-11-07,Friday,14,Takeaway,Nuevo,Café,Latte,1,2100.0,0.1,1890.0,11.3,4.3,0
ORD-01465,2025-11-07,Friday,14,Mostrador,Habitual,Desayuno,Avocado toast,1,3931.0,0.0,3931.0,4.3,5.0,1
ORD-01548,2025-11-07,Friday,14,Delivery,Habitual,Pastelería,Budín,1,1656.0,0.0,1656.0,21.7,4.2,0
ORD-02655,2025-11-07,Friday,14,Delivery,Nuevo,Pastelería,Croissant,2,1656.0,0.05,3147.0,24.0,3.6,0
ORD-04839,2025-11-07,Friday,14,Takeaway,Nuevo,Bebidas frías,Iced latte,1,2858.0,0.0,2858.0,11.8,3.6,0
ORD-06186,2025-11-07,Friday,14,Mostrador,Habitual,Café,Espresso,1,1676.0,0.0,1676.0,8.2,4.7,1
ORD-00882,2025-11-07,Friday,15,Mostrador,Frecuente,Café,Flat White,1,1786.0,0.0,1786.0,5.7,4.7,1
ORD-03332,2025-11-07,Friday,15,Mostrador,Frecuente,Pastelería,Budín,3,1646.0,0.1,4444.0,6.6,4.4,0
ORD-04781,2025-11-07,Friday,15,Mostrador,Habitual,Bebidas frías,Iced latte,1,2426.0,0.0,2426.0,4.4,5.0,0
ORD-02673,2025-11-07,Friday,16,Mostrador,Habitual,Bebidas frías,Limonada,1,3136.0,0.05,2979.0,5.2,4.9,0
ORD-00560,2025-11-07,Friday,17,Mostrador,Nuevo,Pastelería,Cookie,1,1731.0,0.0,1731.0,6.5,5.0,1
ORD-01150,2025-11-07,Friday,17,Mostrador,Nuevo,Café,Flat White,1,1891.0,0.0,1891.0,5.0,4.1,0
ORD-05595,2025-11-07,Friday,17,Mostrador,Nuevo,Almuerzo,Tostado,2,4699.0,0.0,9398.0,5.9,4.2,0
ORD-01896,2025-11-07,Friday,18,Mostrador,Nuevo,Café,Cortado,2,2004.0,0.0,4008.0,3.0,4.8,0
ORD-04475,2025-11-07,Friday,18,Mostrador,Nuevo,Desayuno,Avocado toast,2,3841.0,0.0,7682.0,2.0,4.8,0
ORD-00780,2025-11-07,Friday,19,Mostrador,Nuevo,Almuerzo,Tostado,3,5233.0,0.0,15699.0,3.4,4.7,0
ORD-03710,2025-11-07,Friday,19,Mostrador,Frecuente,Bebidas frías,Limonada,2,2637.0,0.0,5274.0,2.3,5.0,0
ORD-04319,2025-11-07,Friday,19,Takeaway,Habitual,Desayuno,Yogur + granola,2,3656.0,0.0,7312.0,9.3,4.4,0
ORD-04327,2025-11-07,Friday,19,Mostrador,Nuevo,Café,Americano,1,2001.0,0.05,1901.0,6.0,4.0,0
ORD-05181,2025-11-08,Saturday,7,Mostrador,Frecuente,Almuerzo,Tostado,1,5181.0,0.1,4663.0,6.5,4.7,0
ORD-02150,2025-11-08,Saturday,8,Delivery,Habitual,Pastelería,Tostada dulce,3,1587.0,0.05,4523.0,20.2,4.0,0
ORD-04704,2025-11-08,Saturday,8,Mostrador,Habitual,Café,Flat White,1,1818.0,0.0,1818.0,10.0,4.9,0
ORD-02640,2025-11-08,Saturday,9,Takeaway,Frecuente,Almuerzo,Wrap,1,4459.0,0.1,4013.0,15.4,4.3,0
ORD-05364,2025-11-08,Saturday,9,Delivery,Nuevo,Café,Latte,1,1886.0,0.05,1792.0,21.1,3.8,0
ORD-05836,2025-11-08,Saturday,9,Takeaway,Habitual,Pastelería,Croissant,1,1612.0,0.0,1612.0,9.2,4.8,0
ORD-04184,2025-11-08,Saturday,10,Mostrador,Frecuente,Bebidas frías,Cold brew,2,2814.0,0.0,5628.0,10.3,4.9,0
ORD-01552,2025-11-08,Saturday,11,Delivery,Habitual,Almuerzo,Ensalada,1,5247.0,0.0,5247.0,18.6,3.4,1
ORD-00643,2025-11-08,Saturday,14,Mostrador,Habitual,Pastelería,Cookie,1,1456.0,0.0,1456.0,10.3,4.6,1
ORD-00835,2025-11-08,Saturday,14,Mostrador,Frecuente,Bebidas frías,Cold brew,1,2609.0,0.0,2609.0,11.3,5.0,0
ORD-05997,2025-11-08,Saturday,14,Mostrador,Frecuente,Café,Flat White,2,1679.0,0.05,3190.0,8.9,4.3,1
ORD-06315,2025-11-08,Saturday,15,Mostrador,Nuevo,Desayuno,Combo desayuno,1,3729.0,0.05,3543.0,3.5,5.0,0
ORD-06431,2025-11-08,Saturday,15,Delivery,Habitual,Desayuno,Combo desayuno,1,4102.0,0.0,4102.0,18.3,3.9,1
ORD-01127,2025-11-08,Saturday,16,Mostrador,Nuevo,Bebidas frías,Licuado,2,2769.0,0.0,5539.0,4.4,4.9,0
ORD-01310,2025-11-08,Saturday,16,Mostrador,Frecuente,Desayuno,Avocado toast,2,3908.0,0.05,7426.0,3.5,5.0,1
ORD-02377,2025-11-08,Saturday,16,Mostrador,Habitual,Pastelería,Tostada dulce,2,1657.0,0.0,3314.0,2.0,4.8,0
ORD-01314,2025-11-08,Saturday,17,Mostrador,Habitual,Desayuno,Yogur + granola,3,4134.0,0.05,11782.0,3.5,4.2,1
ORD-01401,2025-11-08,Saturday,18,Mostrador,Nuevo,Café,Espresso,1,1444.0,0.05,1372.0,3.1,5.0,0
ORD-04067,2025-11-08,Saturday,18,Mostrador,Habitual,Bebidas frías,Licuado,2,2903.0,0.15,4935.0,6.1,5.0,0
ORD-00146,2025-11-08,Saturday,19,Takeaway,Habitual,Café,Flat White,1,1749.0,0.0,1749.0,6.9,4.4,1
ORD-02512,2025-11-08,Saturday,19,Mostrador,Frecuente,Café,Latte,2,1717.0,0.0,3433.0,3.6,5.0,0
ORD-02672,2025-11-09,Sunday,7,Mostrador,Habitual,Café,Cortado,1,1956.0,0.15,1663.0,4.7,5.0,0
ORD-00151,2025-11-09,Sunday,9,Mostrador,Nuevo,Bebidas frías,Cold brew,1,2979.0,0.0,2979.0,8.9,4.3,0
ORD-01042,2025-11-09,Sunday,9,Takeaway,Habitual,Café,Americano,2,1823.0,0.0,3645.0,13.0,4.0,0
ORD-04148,2025-11-09,Sunday,12,Mostrador,Habitual,Bebidas frías,Limonada,1,3010.0,0.0,3010.0,11.6,3.9,1
ORD-04312,2025-11-09,Sunday,12,Mostrador,Habitual,Almuerzo,Bagel,3,5765.0,0.0,17295.0,7.9,4.4,0
ORD-04971,2025-11-09,Sunday,12,Delivery,Nuevo,Café,Cortado,1,1641.0,0.05,1559.0,18.0,3.7,0
ORD-01347,2025-11-09,Sunday,13,Mostrador,Frecuente,Café,Cortado,3,1862.0,0.0,5585.0,6.2,4.9,0
ORD-02153,2025-11-09,Sunday,13,Mostrador,Nuevo,Café,Americano,1,2030.0,0.0,2030.0,10.2,4.1,0
ORD-00125,2025-11-09,Sunday,14,Mostrador,Habitual,Desayuno,Yogur + granola,1,3895.0,0.05,3700.0,11.0,4.3,1
ORD-01560,2025-11-09,Sunday,15,Mostrador,Habitual,Almuerzo,Ensalada,1,5395.0,0.0,5395.0,5.7,5.0,0
ORD-00232,2025-11-09,Sunday,16,Mostrador,Habitual,Almuerzo,Ensalada,1,5422.0,0.0,5422.0,4.6,5.0,0
ORD-02994,2025-11-09,Sunday,17,Takeaway,Frecuente,Almuerzo,Wrap,1,5493.0,0.0,5493.0,6.5,5.0,0
ORD-03578,2025-11-09,Sunday,18,Mostrador,Nuevo,Café,Latte,1,1655.0,0.0,1655.0,4.4,4.7,0
ORD-04142,2025-11-10,Monday,7,Delivery,Nuevo,Almuerzo,Wrap,3,4705.0,0.1,12703.0,12.5,5.0,0
ORD-01292,2025-11-10,Monday,8,Mostrador,Frecuente,Café,Flat White,2,1358.0,0.0,2716.0,7.4,4.9,0
ORD-00610,2025-11-10,Monday,9,Takeaway,Frecuente,Almuerzo,Ensalada,1,5161.0,0.0,5161.0,12.3,3.4,1
ORD-04451,2025-11-10,Monday,10,Mostrador,Nuevo,Bebidas frías,Licuado,1,2965.0,0.05,2817.0,6.0,4.7,0
ORD-01706,2025-11-10,Monday,11,Mostrador,Habitual,Café,Flat White,1,1588.0,0.0,1588.0,4.5,4.3,0
ORD-03379,2025-11-10,Monday,11,Mostrador,Nuevo,Café,Latte,1,1929.0,0.05,1833.0,2.2,5.0,1
ORD-01247,2025-11-10,Monday,14,Mostrador,Habitual,Bebidas frías,Cold brew,1,2203.0,0.0,2203.0,11.2,4.6,1
ORD-06056,2025-11-10,Monday,14,Takeaway,Nuevo,Café,Latte,1,1892.0,0.15,1608.0,10.1,4.5,0
ORD-00037,2025-11-10,Monday,15,Mostrador,Habitual,Pastelería,Budín,1,1402.0,0.0,1402.0,3.1,4.9,1
ORD-03985,2025-11-10,Monday,15,Takeaway,Nuevo,Café,Cortado,3,1402.0,0.0,4207.0,7.0,5.0,1
ORD-06298,2025-11-10,Monday,16,Mostrador,Nuevo,Café,Americano,1,1803.0,0.0,1803.0,2.0,4.9,0
ORD-00006,2025-11-10,Monday,17,Mostrador,Habitual,Café,Latte,1,1890.0,0.1,1701.0,7.6,4.6,0
ORD-03962,2025-11-10,Monday,17,Takeaway,Nuevo,Almuerzo,Bagel,1,5569.0,0.15,4734.0,7.8,4.4,0
ORD-05156,2025-11-10,Monday,17,Takeaway,Nuevo,Café,Cortado,2,1660.0,0.0,3320.0,8.8,4.9,0
ORD-03339,2025-11-10,Monday,18,Delivery,Nuevo,Café,Cortado,2,1944.0,0.0,3887.0,19.1,3.6,0
ORD-03732,2025-11-10,Monday,20,Mostrador,Nuevo,Pastelería,Budín,1,1414.0,0.05,1344.0,5.4,4.7,0
ORD-02847,2025-11-11,Tuesday,9,Delivery,Frecuente,Pastelería,Cookie,2,1638.0,0.0,3276.0,21.8,4.3,0
ORD-01589,2025-11-11,Tuesday,10,Mostrador,Nuevo,Pastelería,Budín,1,1402.0,0.0,1402.0,6.4,5.0,1
ORD-04333,2025-11-11,Tuesday,10,Mostrador,Habitual,Café,Espresso,1,1772.0,0.0,1772.0,11.4,4.7,0
ORD-01735,2025-11-11,Tuesday,12,Mostrador,Nuevo,Desayuno,Yogur + granola,1,4133.0,0.0,4133.0,11.6,4.4,1
ORD-03107,2025-11-11,Tuesday,12,Mostrador,Habitual,Café,Flat White,1,1779.0,0.0,1779.0,8.4,4.7,1
ORD-04558,2025-11-11,Tuesday,12,Delivery,Nuevo,Bebidas frías,Cold brew,3,2837.0,0.0,8512.0,20.0,3.7,0
ORD-02198,2025-11-11,Tuesday,13,Mostrador,Frecuente,Café,Flat White,3,2066.0,0.05,5889.0,4.4,5.0,0
ORD-02332,2025-11-11,Tuesday,13,Delivery,Habitual,Almuerzo,Bagel,1,5911.0,0.0,5911.0,25.2,3.6,0
ORD-00668,2025-11-11,Tuesday,14,Mostrador,Nuevo,Café,Americano,3,1962.0,0.0,5887.0,4.5,4.6,0
ORD-04694,2025-11-11,Tuesday,14,Mostrador,Nuevo,Almuerzo,Wrap,1,5332.0,0.0,5332.0,10.8,4.2,0
ORD-05663,2025-11-11,Tuesday,15,Takeaway,Habitual,Pastelería,Medialuna,1,1653.0,0.0,1653.0,11.3,4.9,0
ORD-01486,2025-11-11,Tuesday,16,Takeaway,Nuevo,Bebidas frías,Limonada,1,2798.0,0.0,2798.0,6.0,5.0,1
ORD-02098,2025-11-11,Tuesday,16,Mostrador,Nuevo,Almuerzo,Tostado,3,5318.0,0.05,15156.0,5.3,4.2,0
ORD-03264,2025-11-11,Tuesday,16,Mostrador,Nuevo,Almuerzo,Tostado,1,5039.0,0.0,5039.0,3.3,5.0,0
ORD-05430,2025-11-11,Tuesday,16,Mostrador,Habitual,Pastelería,Medialuna,2,1378.0,0.0,2756.0,6.9,4.9,1
ORD-05489,2025-11-11,Tuesday,17,Takeaway,Frecuente,Café,Latte,1,1916.0,0.1,1724.0,5.3,4.9,0
ORD-01419,2025-11-11,Tuesday,18,Takeaway,Frecuente,Pastelería,Tostada dulce,2,1855.0,0.0,3709.0,4.6,5.0,1
ORD-02482,2025-11-11,Tuesday,18,Delivery,Habitual,Café,Cortado,1,1870.0,0.05,1776.0,19.1,3.7,1
ORD-02869,2025-11-11,Tuesday,18,Mostrador,Nuevo,Desayuno,Avocado toast,1,4238.0,0.0,4238.0,2.0,5.0,0
ORD-05236,2025-11-11,Tuesday,18,Takeaway,Habitual,Desayuno,Combo desayuno,1,3698.0,0.0,3698.0,2.9,4.6,0
ORD-05288,2025-11-11,Tuesday,19,Mostrador,Nuevo,Pastelería,Budín,3,1658.0,0.05,4724.0,2.7,4.9,0
ORD-04149,2025-11-11,Tuesday,20,Mostrador,Nuevo,Café,Espresso,1,1964.0,0.1,1768.0,5.7,4.7,1
ORD-01509,2025-11-12,Wednesday,9,Mostrador,Nuevo,Café,Cortado,3,1798.0,0.0,5393.0,10.5,4.2,1
ORD-02906,2025-11-12,Wednesday,9,Mostrador,Nuevo,Bebidas frías,Cold brew,1,2850.0,0.0,2850.0,4.6,5.0,0
ORD-00829,2025-11-12,Wednesday,10,Mostrador,Frecuente,Almuerzo,Tostado,2,4924.0,0.05,9356.0,4.5,4.6,1
ORD-01734,2025-11-12,Wednesday,10,Takeaway,Frecuente,Almuerzo,Ensalada,2,5574.0,0.0,11148.0,16.2,4.1,1
ORD-04749,2025-11-12,Wednesday,11,Mostrador,Habitual,Almuerzo,Wrap,2,5181.0,0.15,8808.0,6.6,3.9,0
ORD-00427,2025-11-12,Wednesday,12,Mostrador,Nuevo,Almuerzo,Ensalada,2,5524.0,0.05,10495.0,5.3,5.0,0
ORD-06111,2025-11-12,Wednesday,12,Mostrador,Habitual,Pastelería,Cookie,1,1594.0,0.1,1435.0,10.2,4.3,1
ORD-02903,2025-11-12,Wednesday,13,Mostrador,Nuevo,Café,Americano,2,1604.0,0.0,3208.0,9.0,4.6,1
ORD-03881,2025-11-12,Wednesday,13,Mostrador,Habitual,Pastelería,Cookie,2,1742.0,0.0,3483.0,10.6,4.4,0
ORD-05187,2025-11-12,Wednesday,13,Mostrador,Nuevo,Pastelería,Croissant,3,1549.0,0.0,4647.0,9.8,3.7,0
ORD-01280,2025-11-12,Wednesday,14,Delivery,Nuevo,Pastelería,Tostada dulce,1,1541.0,0.0,1541.0,21.7,3.6,0
ORD-03456,2025-11-12,Wednesday,14,Mostrador,Frecuente,Desayuno,Yogur + granola,1,3818.0,0.0,3818.0,7.2,5.0,0
ORD-01521,2025-11-12,Wednesday,15,Mostrador,Nuevo,Bebidas frías,Limonada,2,2623.0,0.0,5246.0,7.1,4.7,0
ORD-06376,2025-11-12,Wednesday,16,Takeaway,Habitual,Café,Cortado,1,1682.0,0.0,1682.0,10.0,4.6,0
ORD-04944,2025-11-12,Wednesday,19,Mostrador,Frecuente,Pastelería,Budín,2,1455.0,0.0,2911.0,3.6,5.0,1
ORD-02601,2025-11-12,Wednesday,20,Delivery,Habitual,Café,Latte,1,1965.0,0.0,1965.0,19.2,3.4,1
ORD-03873,2025-11-12,Wednesday,20,Takeaway,Habitual,Bebidas frías,Limonada,1,2969.0,0.0,2969.0,11.4,3.9,1
ORD-00492,2025-11-13,Thursday,11,Mostrador,Habitual,Desayuno,Avocado toast,1,4598.0,0.0,4598.0,6.0,4.2,1
ORD-02818,2025-11-13,Thursday,11,Mostrador,Habitual,Almuerzo,Wrap,1,5496.0,0.05,5221.0,5.8,4.8,1
ORD-03463,2025-11-13,Thursday,12,Mostrador,Nuevo,Desayuno,Combo desayuno,2,4274.0,0.0,8548.0,10.0,4.7,1
ORD-05797,2025-11-13,Thursday,12,Mostrador,Habitual,Café,Americano,2,1808.0,0.1,3255.0,8.3,4.2,0
ORD-03470,2025-11-13,Thursday,13,Mostrador,Nuevo,Café,Latte,3,1696.0,0.1,4578.0,6.7,4.6,0
ORD-06354,2025-11-13,Thursday,13,Mostrador,Nuevo,Desayuno,Yogur + granola,1,3789.0,0.0,3789.0,4.9,4.5,0
ORD-03340,2025-11-13,Thursday,14,Takeaway,Nuevo,Pastelería,Tostada dulce,1,1537.0,0.0,1537.0,14.0,4.0,0
ORD-04674,2025-11-13,Thursday,15,Delivery,Nuevo,Pastelería,Medialuna,1,1509.0,0.0,1509.0,19.7,4.5,0
ORD-05173,2025-11-13,Thursday,15,Mostrador,Nuevo,Café,Americano,3,1772.0,0.0,5317.0,2.0,5.0,1
ORD-00504,2025-11-13,Thursday,16,Mostrador,Frecuente,Desayuno,Tostadas,1,4703.0,0.15,3997.0,6.1,4.6,1
ORD-03120,2025-11-13,Thursday,16,Mostrador,Habitual,Desayuno,Yogur + granola,1,3968.0,0.0,3968.0,6.5,4.7,0
ORD-02558,2025-11-13,Thursday,17,Takeaway,Habitual,Café,Flat White,1,1575.0,0.0,1575.0,9.1,4.4,1
ORD-05989,2025-11-13,Thursday,17,Mostrador,Nuevo,Desayuno,Yogur + granola,3,4378.0,0.0,13134.0,5.3,4.7,0
ORD-01325,2025-11-13,Thursday,18,Delivery,Frecuente,Desayuno,Combo desayuno,2,3948.0,0.0,7896.0,14.9,3.4,0
ORD-01214,2025-11-13,Thursday,20,Takeaway,Nuevo,Café,Cortado,1,2026.0,0.0,2026.0,5.4,5.0,1
ORD-04540,2025-11-14,Friday,11,Mostrador,Habitual,Pastelería,Croissant,3,1500.0,0.0,4501.0,5.8,4.8,1
ORD-04550,2025-11-14,Friday,12,Mostrador,Nuevo,Café,Cortado,2,1704.0,0.0,3407.0,9.7,4.6,0
ORD-02879,2025-11-14,Friday,14,Mostrador,Nuevo,Café,Espresso,3,1911.0,0.0,5734.0,4.0,4.5,0
ORD-04479,2025-11-14,Friday,15,Takeaway,Habitual,Bebidas frías,Cold brew,1,3052.0,0.1,2746.0,6.6,5.0,0
ORD-05400,2025-11-14,Friday,15,Delivery,Nuevo,Bebidas frías,Iced latte,1,2737.0,0.1,2463.0,22.2,4.6,1
ORD-05514,2025-11-14,Friday,15,Mostrador,Habitual,Café,Flat White,2,1793.0,0.0,3587.0,3.2,5.0,0
ORD-06150,2025-11-14,Friday,15,Mostrador,Nuevo,Café,Latte,2,2080.0,0.0,4159.0,5.4,4.5,0
ORD-01023,2025-11-14,Friday,17,Mostrador,Nuevo,Pastelería,Budín,1,1496.0,0.0,1496.0,7.1,4.8,1
ORD-02105,2025-11-14,Friday,19,Mostrador,Habitual,Café,Latte,1,2035.0,0.05,1934.0,4.3,5.0,0
ORD-04754,2025-11-15,Saturday,7,Delivery,Habitual,Almuerzo,Tostado,2,4829.0,0.0,9658.0,17.5,4.1,1
ORD-01658,2025-11-15,Saturday,10,Mostrador,Frecuente,Desayuno,Avocado toast,1,4285.0,0.0,4285.0,9.7,4.1,0
ORD-04817,2025-11-15,Saturday,10,Takeaway,Habitual,Café,Latte,2,1969.0,0.05,3741.0,11.8,4.5,1
ORD-03160,2025-11-15,Saturday,11,Mostrador,Frecuente,Bebidas frías,Iced latte,2,2533.0,0.0,5066.0,6.0,4.6,0
ORD-05845,2025-11-15,Saturday,11,Takeaway,Habitual,Almuerzo,Tostado,2,4704.0,0.0,9408.0,7.2,5.0,1
ORD-05025,2025-11-15,Saturday,12,Takeaway,Habitual,Pastelería,Medialuna,1,1631.0,0.05,1549.0,13.7,5.0,0
ORD-05119,2025-11-15,Saturday,12,Mostrador,Nuevo,Pastelería,Medialuna,1,1380.0,0.0,1380.0,7.1,5.0,0
ORD-02797,2025-11-15,Saturday,13,Takeaway,Habitual,Desayuno,Avocado toast,3,4204.0,0.05,11983.0,11.4,4.2,0
ORD-02390,2025-11-15,Saturday,14,Takeaway,Habitual,Bebidas frías,Iced latte,1,2902.0,0.1,2612.0,11.8,3.6,0
ORD-02756,2025-11-15,Saturday,14,Mostrador,Habitual,Almuerzo,Tostado,2,5685.0,0.0,11371.0,10.3,4.6,0
ORD-03841,2025-11-15,Saturday,14,Mostrador,Nuevo,Almuerzo,Bagel,1,5758.0,0.0,5758.0,9.9,4.6,0
ORD-04426,2025-11-15,Saturday,14,Mostrador,Habitual,Desayuno,Yogur + granola,1,4546.0,0.0,4546.0,8.6,4.2,0
ORD-05823,2025-11-15,Saturday,15,Mostrador,Nuevo,Almuerzo,Wrap,2,6022.0,0.15,10238.0,8.7,4.6,0
ORD-04922,2025-11-15,Saturday,16,Mostrador,Habitual,Almuerzo,Tostado,1,5179.0,0.0,5179.0,8.0,3.8,0
ORD-03905,2025-11-15,Saturday,17,Mostrador,Nuevo,Almuerzo,Bagel,3,5068.0,0.0,15204.0,5.3,5.0,0
ORD-05624,2025-11-15,Saturday,17,Mostrador,Habitual,Almuerzo,Tostado,1,5595.0,0.0,5595.0,5.1,5.0,1
ORD-04609,2025-11-15,Saturday,18,Mostrador,Nuevo,Café,Latte,3,1746.0,0.0,5238.0,7.3,4.6,1
ORD-00921,2025-11-15,Saturday,20,Mostrador,Nuevo,Almuerzo,Tostado,3,5615.0,0.0,16846.0,5.9,5.0,0
ORD-05390,2025-11-16,Sunday,7,Mostrador,Frecuente,Desayuno,Yogur + granola,3,4552.0,0.0,13655.0,6.3,4.4,0
ORD-01408,2025-11-16,Sunday,9,Delivery,Nuevo,Pastelería,Croissant,1,1593.0,0.0,1593.0,18.8,4.8,0
ORD-05900,2025-11-16,Sunday,9,Mostrador,Frecuente,Almuerzo,Wrap,2,5371.0,0.0,10742.0,8.9,4.9,0
ORD-01943,2025-11-16,Sunday,10,Mostrador,Frecuente,Café,Americano,2,1809.0,0.0,3617.0,8.7,4.1,0
ORD-03358,2025-11-16,Sunday,11,Mostrador,Nuevo,Bebidas frías,Licuado,1,2464.0,0.0,2464.0,7.5,5.0,0
ORD-06182,2025-11-16,Sunday,11,Mostrador,Habitual,Almuerzo,Wrap,3,5591.0,0.05,15935.0,3.0,5.0,0
ORD-01245,2025-11-16,Sunday,12,Takeaway,Nuevo,Pastelería,Cookie,2,1937.0,0.0,3873.0,13.8,4.7,0
ORD-02710,2025-11-16,Sunday,12,Mostrador,Frecuente,Pastelería,Croissant,2,1782.0,0.0,3564.0,9.5,5.0,0
ORD-02142,2025-11-16,Sunday,13,Mostrador,Habitual,Café,Flat White,1,1904.0,0.1,1714.0,13.7,4.0,0
ORD-01824,2025-11-16,Sunday,14,Delivery,Nuevo,Pastelería,Croissant,3,1563.0,0.1,4219.0,20.6,4.2,0
ORD-01898,2025-11-16,Sunday,14,Mostrador,Frecuente,Almuerzo,Wrap,1,4895.0,0.1,4406.0,9.5,4.7,1
ORD-03418,2025-11-16,Sunday,14,Mostrador,Nuevo,Café,Espresso,1,1898.0,0.05,1803.0,2.1,5.0,0
ORD-05386,2025-11-16,Sunday,14,Mostrador,Habitual,Café,Flat White,1,1973.0,0.0,1973.0,9.7,4.4,0
ORD-00558,2025-11-16,Sunday,15,Mostrador,Nuevo,Café,Cortado,2,1875.0,0.0,3751.0,5.0,4.9,0
ORD-02386,2025-11-16,Sunday,15,Mostrador,Habitual,Almuerzo,Tostado,2,5780.0,0.0,11561.0,3.8,5.0,0
ORD-00396,2025-11-16,Sunday,16,Delivery,Frecuente,Pastelería,Budín,1,1938.0,0.0,1938.0,19.9,3.4,0
ORD-05960,2025-11-16,Sunday,16,Mostrador,Frecuente,Almuerzo,Bagel,1,5620.0,0.0,5620.0,2.0,4.7,1
ORD-04472,2025-11-16,Sunday,18,Mostrador,Nuevo,Pastelería,Budín,1,1461.0,0.0,1461.0,9.8,5.0,0
ORD-06031,2025-11-16,Sunday,19,Mostrador,Frecuente,Almuerzo,Bagel,3,4772.0,0.0,14317.0,5.1,4.6,0
ORD-01716,2025-11-17,Monday,7,Takeaway,Nuevo,Almuerzo,Ensalada,1,5198.0,0.0,5198.0,5.7,3.9,0
ORD-02652,2025-11-17,Monday,8,Takeaway,Habitual,Café,Cortado,1,1951.0,0.0,1951.0,15.2,4.2,1
ORD-02304,2025-11-17,Monday,10,Mostrador,Nuevo,Almuerzo,Tostado,2,4463.0,0.0,8927.0,9.5,5.0,0
ORD-04865,2025-11-17,Monday,10,Takeaway,Habitual,Desayuno,Tostadas,3,4392.0,0.1,11857.0,11.1,4.2,0
ORD-02227,2025-11-17,Monday,11,Mostrador,Frecuente,Bebidas frías,Iced latte,1,3027.0,0.0,3027.0,8.4,4.2,1
ORD-05647,2025-11-17,Monday,11,Takeaway,Nuevo,Café,Latte,1,1999.0,0.0,1999.0,6.7,4.5,0
ORD-01893,2025-11-17,Monday,12,Mostrador,Nuevo,Bebidas frías,Iced latte,2,2652.0,0.0,5305.0,6.7,5.0,0
ORD-05837,2025-11-17,Monday,12,Mostrador,Habitual,Café,Americano,1,1934.0,0.0,1934.0,8.5,3.7,0
ORD-04330,2025-11-17,Monday,13,Mostrador,Habitual,Pastelería,Cookie,1,1520.0,0.0,1520.0,5.7,5.0,1
ORD-00781,2025-11-17,Monday,14,Takeaway,Habitual,Almuerzo,Ensalada,2,5149.0,0.0,10298.0,9.2,4.2,1
ORD-02001,2025-11-17,Monday,14,Delivery,Habitual,Café,Espresso,1,1968.0,0.0,1968.0,22.3,3.1,0
ORD-00812,2025-11-17,Monday,16,Mostrador,Habitual,Café,Espresso,2,1912.0,0.0,3824.0,2.0,5.0,0
ORD-02678,2025-11-17,Monday,17,Delivery,Habitual,Desayuno,Tostadas,1,4995.0,0.0,4995.0,19.5,4.0,0
ORD-01201,2025-11-17,Monday,18,Mostrador,Nuevo,Café,Americano,1,1780.0,0.0,1780.0,4.7,5.0,1
ORD-06498,2025-11-17,Monday,18,Mostrador,Habitual,Desayuno,Avocado toast,2,3857.0,0.0,7715.0,6.0,4.3,1
ORD-05242,2025-11-17,Monday,19,Mostrador,Nuevo,Desayuno,Combo desayuno,3,4135.0,0.0,12404.0,3.4,5.0,1
ORD-05292,2025-11-18,Tuesday,7,Takeaway,Frecuente,Café,Flat White,1,1783.0,0.0,1783.0,6.5,4.4,0
ORD-04139,2025-11-18,Tuesday,8,Takeaway,Habitual,Pastelería,Tostada dulce,1,1481.0,0.0,1481.0,8.3,5.0,1
ORD-01792,2025-11-18,Tuesday,10,Mostrador,Habitual,Bebidas frías,Cold brew,2,2789.0,0.0,5577.0,5.0,4.9,0
